Cód.,Município,PIB (Mil Reais),Impostos (Mil Reais),VA da agropecuária (Mil Reais),VA da indústria (Mil Reais),VA dos serviços (Mil Reais),VA da administração pública (Mil Reais)
3301850,Guapimirim (RJ),1175110.0,96200.0,23315.0,126957.0,433384.0,495254.0
3301876,Iguaba Grande (RJ),565931.0,29442.0,2401.0,41407.0,235500.0,257182.0
3301900,Itaboraí (RJ),5417934.0,582469.0,12209.0,675326.0,2379206.0,1768723.0
3302007,Itaguaí (RJ),8836528.0,875118.0,16494.0,623476.0,6139220.0,1182220.0
3302056,Italva (RJ),390519.0,44029.0,24939.0,72057.0,114936.0,134558.0
3302106,Itaocara (RJ),632251.0,94385.0,59138.0,49661.0,241524.0,187543.0
3302205,Itaperuna (RJ),3317024.0,306905.0,68902.0,474728.0,1668029.0,798460.0
3302254,Itatiaia (RJ),4588797.0,1493069.0,5941.0,1068943.0,1684783.0,336061.0
3302270,Japeri (RJ),1459398.0,110815.0,7960.0,175653.0,425809.0,739161.0
3302304,Laje do Muriaé (RJ),166507.0,20077.0,9533.0,22257.0,40215.0,74425.0
3302403,Macaé (RJ),15328853.0,2373392.0,61423.0,3765557.0,6147367.0,2981114.0
3302452,Macuco (RJ),198811.0,27759.0,3836.0,39941.0,65991.0,61285.0
3302502,Magé (RJ),4442671.0,302228.0,58286.0,393988.0,1892795.0,1795373.0
3302601,Mangaratiba (RJ),2650145.0,156897.0,21644.0,110924.0,1927010.0,433670.0
3302700,Maricá (RJ),35618327.0,465227.0,15190.0,23696340.0,9797488.0,1644082.0
3302809,Mendes (RJ),366228.0,24004.0,785.0,22885.0,154999.0,163556.0
3302858,Mesquita (RJ),2530788.0,121470.0,2846.0,132359.0,1143077.0,1131036.0
3302908,Miguel Pereira (RJ),595789.0,40378.0,6069.0,43864.0,282401.0,223078.0
3303005,Miracema (RJ),635712.0,65368.0,20386.0,83469.0,242403.0,224087.0
3303104,Natividade (RJ),322465.0,36388.0,17518.0,18452.0,122995.0,127113.0
3303203,Nilópolis (RJ),2984861.0,177148.0,0.0,151590.0,1550268.0,1105855.0
3303302,Niterói (RJ),40949495.0,2735485.0,24769.0,16082118.0,17504714.0,4602409.0
3303401,Nova Friburgo (RJ),5681581.0,559192.0,115475.0,537861.0,3031171.0,1437882.0
3303500,Nova Iguaçu (RJ),17202970.0,1425014.0,8299.0,1437519.0,8723687.0,5608452.0
3303609,Paracambi (RJ),1001699.0,89694.0,3617.0,123065.0,416794.0,368529.0
3303708,Paraíba do Sul (RJ),1299253.0,212246.0,98021.0,179196.0,464988.0,344803.0
3303807,Paraty (RJ),1732245.0,115375.0,37072.0,433271.0,744164.0,402364.0
3303856,Paty do Alferes (RJ),639925.0,87750.0,40234.0,52691.0,222180.0,237070.0
3303906,Petrópolis (RJ),15390936.0,1752095.0,60153.0,4399418.0,6921078.0,2258193.0
3303955,Pinheiral (RJ),777228.0,84966.0,5049.0,231872.0,252630.0,202712.0
3304003,Piraí (RJ),2612985.0,294774.0,19419.0,1513377.0,504375.0,281041.0
3304102,Porciúncula (RJ),415342.0,61136.0,30313.0,34008.0,135390.0,154495.0
3304110,Porto Real (RJ),2433185.0,757522.0,7169.0,766177.0,698762.0,203555.0
3304128,Quatis (RJ),308910.0,36799.0,15605.0,15489.0,115828.0,125189.0
3304144,Queimados (RJ),3850874.0,418085.0,3040.0,612454.0,1745981.0,1071313.0
3304151,Quissamã (RJ),3047888.0,72320.0,28610.0,1877081.0,781809.0,288069.0
3304201,Resende (RJ),8120384.0,1957006.0,45398.0,1698428.0,3325733.0,1093819.0
3304300,Rio Bonito (RJ),1729891.0,191987.0,25345.0,94523.0,922222.0,495814.0
3304409,Rio Claro (RJ),469772.0,105265.0,71964.0,17673.0,103701.0,171170.0
3304508,Rio das Flores (RJ),275804.0,27968.0,13244.0,82032.0,58259.0,94301.0
3304524,Rio das Ostras (RJ),6341894.0,441710.0,11561.0,2249480.0,2307730.0,1331414.0
3304557,Rio de Janeiro (RJ),331279902.0,59975014.0,105065.0,36666723.0,180098159.0,54434942.0
3304607,Santa Maria Madalena (RJ),212323.0,33910.0,20742.0,7301.0,48625.0,101746.0
3304706,Santo Antônio de Pádua (RJ),1176973.0,134076.0,42964.0,200588.0,476665.0,322680.0
3304755,São Francisco de Itabapoana (RJ),1245840.0,300760.0,250861.0,83031.0,269034.0,342155.0
3304805,São Fidélis (RJ),802787.0,90192.0,46463.0,52467.0,305747.0,307919.0
3304904,São Gonçalo (RJ),19002883.0,1483675.0,75697.0,1677420.0,8601927.0,7164164.0
3305000,São João da Barra (RJ),6462868.0,462606.0,52103.0,2148445.0,3402408.0,397306.0
3305109,São João de Meriti (RJ),9100466.0,739910.0,1409.0,450724.0,4748716.0,3159706.0
3305133,São José de Ubá (RJ),168874.0,29340.0,20642.0,9327.0,41536.0,68030.0
3305158,São José do Vale do Rio Preto (RJ),707233.0,185461.0,139378.0,42548.0,151411.0,188436.0
3305208,São Pedro da Aldeia (RJ),2591358.0,305118.0,37360.0,257174.0,1224539.0,767167.0
3305307,São Sebastião do Alto (RJ),230750.0,45572.0,34165.0,7220.0,45924.0,97867.0
3305406,Sapucaia (RJ),835833.0,176249.0,43460.0,110263.0,347996.0,157866.0
3305505,Saquarema (RJ),15156886.0,257612.0,19263.0,9664717.0,4452890.0,762405.0
3305554,Seropédica (RJ),4631957.0,624543.0,17124.0,886968.0,2462351.0,640971.0
3305604,Silva Jardim (RJ),559967.0,70262.0,39858.0,92667.0,139989.0,217192.0
3305703,Sumidouro (RJ),611190.0,192738.0,166108.0,24452.0,90364.0,137527.0
3305752,Tanguá (RJ),620899.0,51708.0,15244.0,42186.0,230363.0,281397.0
3305802,Teresópolis (RJ),5766905.0,664153.0,323634.0,560873.0,2843880.0,1374365.0
3305901,Trajano de Moraes (RJ),230751.0,38316.0,28102.0,8345.0,51653.0,104335.0
3306008,Três Rios (RJ),5347738.0,704601.0,19553.0,2057324.0,1939492.0,626767.0
3306107,Valença (RJ),2249765.0,246140.0,51388.0,448581.0,940252.0,563404.0
3306156,Varre-Sai (RJ),247750.0,51474.0,31726.0,13771.0,54014.0,96766.0
3306206,Vassouras (RJ),1282392.0,159134.0,31628.0,190227.0,587724.0,313679.0
3306305,Volta Redonda (RJ),11630417.0,1709147.0,6777.0,2635583.0,5199395.0,2079516.0
3500105,Adamantina (SP),1256562.0,93441.0,40458.0,177599.0,720693.0,224370.0
3500204,Adolfo (SP),136701.0,3816.0,48342.0,20437.0,42621.0,21485.0
3500303,Aguaí (SP),1152443.0,169565.0,111006.0,326585.0,394943.0,150345.0
3500402,Águas da Prata (SP),186768.0,11462.0,21848.0,25164.0,94203.0,34092.0
3500501,Águas de Lindóia (SP),496877.0,30835.0,7179.0,31526.0,314452.0,112886.0
3500550,Águas de Santa Bárbara (SP),200526.0,10494.0,64378.0,10048.0,76549.0,39058.0
3500600,Águas de São Pedro (SP),137976.0,6545.0,0.0,12981.0,90980.0,27471.0
3500709,Agudos (SP),2311348.0,331921.0,66101.0,950839.0,751746.0,210741.0
3500758,Alambari (SP),121556.0,5431.0,38017.0,9825.0,38905.0,29378.0
3500808,Alfredo Marcondes (SP),109885.0,26422.0,7223.0,18486.0,33562.0,24192.0
3500907,Altair (SP),111679.0,9723.0,43708.0,4876.0,25360.0,28012.0
3501004,Altinópolis (SP),651335.0,32295.0,254971.0,22954.0,266902.0,74213.0
3501103,Alto Alegre (SP),116812.0,5985.0,38962.0,9421.0,36886.0,25557.0
3501152,Alumínio (SP),2251141.0,573717.0,1196.0,1003997.0,563557.0,108673.0
3501202,Álvares Florence (SP),112148.0,3171.0,49100.0,4373.0,30705.0,24800.0
3501301,Álvares Machado (SP),614915.0,76761.0,27963.0,104469.0,297099.0,108623.0
3501400,Álvaro de Carvalho (SP),53333.0,1730.0,8771.0,3237.0,17398.0,22196.0
3501509,Alvinlândia (SP),57585.0,1524.0,15024.0,3319.0,16652.0,21065.0
3501608,Americana (SP),12078627.0,1581573.0,14753.0,3001626.0,6377660.0,1103015.0
3501707,Américo Brasiliense (SP),1095799.0,103334.0,19098.0,334186.0,450967.0,188213.0
3501806,Américo de Campos (SP),109145.0,3387.0,27872.0,3795.0,42878.0,31213.0
3501905,Amparo (SP),4616533.0,588686.0,96319.0,1832513.0,1746055.0,352961.0
3502002,Analândia (SP),195983.0,6743.0,36528.0,56176.0,62656.0,33880.0
3502101,Andradina (SP),2673256.0,217336.0,173301.0,779116.0,1214430.0,289074.0
3502200,Angatuba (SP),1320267.0,110009.0,159394.0,459418.0,468030.0,123415.0
3502309,Anhembi (SP),155148.0,9417.0,46328.0,18735.0,42505.0,38164.0
